id,operator
9951,Globus Handelshof St. Wendel GmbH & Co. KG
9952,Jörg Schneider
9953,Volksbank Magdeburg eG
9954,Kai Grove
9955,Städtische Werke Magdeburg GmbH & Co. KG
9956,MWG-Parkraum GmbH
9957,KS Consulting
9958,Thomas Luttat-Bechem
9959,Florian Tanke
9960,Tobias Schirach
9961,Seifert Software Solution
9962,cubeoffice GmbH & Co.KG
9963,Autohaus Manfred Engelmann OHG
9964,Voets Autohaus Magdeburg City GmbH
9965,IBL Ingenieurbüro Frank Lässig
9966,Ministerium für Bildung des Landes Sachsen-Anhalt
9967,Sportwagenzentrum Magdeburg GmbH
9968,DIT Magdeburg GmbH
9969,GeoFly GmbH
9970,GTZH mbH
9971,Hana Freund
9972,Voets Autozentrum Magdeburg Nord GmbH
9973,EGPM E-Charger 600 1 GmbH & Co. KG
9974,Mundt GmbH Magdeburg
9975,Steven Otto
9976,Stephan Thomas
9977,TV-HiFi-Elektro Gmbh
9978,Thomas Strelow
9979,scm energy GmbH
9980,Westaflexwerk GmbH
9981,Sparkasse Altmark West
9982,Autohaus Neuling GmbH & Co.KG
9983,Edith und Burghard Bannier GbR
9984,Stadtwerke Stendal GmbH
9985,Holger Fritz-Gröger
9986,Helionat eG
9987,Dieter Schulze
9988,Autohaus Thormann OHG
9989,Köthen Energie GmBH
9990,Evangelische Kirchengemeinde St. Jakob K.d.ö.R.
9991,Hotel Anhalt GmbH
9992,Manfred Bennemann GmbH
9993,Eckhard  Schadewald
9994,Autohaus Jarski GmbH
9995,Autohaus Stolle GmbH
9996,Photovoltaik Schiebel
9997,Otto Grimm GmbH&Co.KG
9998,Stadtwerke Bitterfeld-Wolfen GmbH
9999,Steve Bruder
10000,Enrico Grafe
10001,König & Partner GmbH & Co. KG
10002,UPZ GmbH
10003,Tobias Neumann
10004,Raben Apotheke Zerbst oHG
10005,Autohaus Perski GmbH & Co. KG
10006,Florian Wagner
10007,Stefan Schmücking
10008,Olaf Weber
10009,Florian Pötzsch
10010,DRK Kreisverband Wanzleben e. V.
10011,Betriebsgesellschaft Hotel Sachsen-Anhalt mbH
10012,Gemeinde Niedere Börde
10013,Greenline - alternative energien GmbH
10014,Marten Wesemann
10015,Rusche GmbH
10016,Cody Logistics Charter GmbH
10017,Stadtwerke Haldensleben GmbH
10018,Dietrich Rudolph
10019,Autohaus Silberborth
10020,Marcel Zülsdorf
10021,Cornelia Timme
10022,AH-Heinicke Inh. Dietmar Steffens
10023,Pirk Reifen und KFZ Service GmbH
10024,Stefan Zepezauer
10025,Autohaus Eilsleben GmbH
10026,Michael  Helmholz
10027,Schubert Motorsport GmbH
10028,La Porte Hotel GmbH & Co.KG
10029,CK Domstadt-Hotels GmbH & Co. KG
10030,Autohaus Fritze GmbH & Co. KG
10031,Katrin Thurow
10032,Autocenter Burgenland GmbH
10033,Einkaufszentrum Kösenerstr. 36-40 GmbH&Co Verwaltungs KG
10034,Technische Werke Naumburg GmbH
10035,BMW Autohaus Fritze
10036,Hotel und Restaurant Villa Ilske UG
10037,Stefan Schumaier
10038,Michael Gädke
10039,Hans-Jürgen Hempel
10040,Weigl Automobile GmbH
10041,Ronny Roder
10042,Gerth-Mobile e.Kfm.
10043,Stadtwerke Weißenfels GmbH
10044,MietMe.cc - Wohnmobilvermietung
10045,Dr. med. Bastian Thate
10046,Stadtwerke Zeitz GmbH
10047,Automobile Baumann GmbH
10048,Sören Rothe
10049,Hotel Osterfeld GmbH
10050,Stadtwerke Wernigerode GmbH
10051,S-Power (Einzelunternehmen)
10052,Stadtwerke Quedlinburg GmbH
10053,Axel Schmidt
10054,Quedac Autohaus GmbH
10055,Autodienst Jahnsmüller GmbH
10056,Undine Weidemann
10057,Stadtwerke Blankenburg GmbH
10058,Ferienhausdorf Thale GmbH & Co. KG
10059,Ferienpark Merkelbach
10060,Andre Sanderhoff
10061,S & G Automobil GmbH
10062,Steffen Adler
10063,Halbac-Autohaus-GmbH
10064,Halberstadtwerke GmbH
10065,CCH Müller & Werian KG
10066,Autohaus Osterwieck GmbH
10067,Autohaus Wernigerode GmbH
10068,Maria  Büchner
10069,FAHRWerk Inh. René Kussin
10070,Florian Kerzel
10071,Restaurant Casa Vita
10072,Autohaus Wille GmbH
10073,Wernigeröder Wohnungsgenossenschaft eG
10074,Sandy  Golze
10075,Stadt Wernigerode
10076,Schlosshotel Blankenburg UG & Co. OHG
10077,Gunnar Vogel
10078,Autohaus am Regenstein NL der AH Wernigerode GmbH
10079,Julia Bräse
10080,Stadtwerke Burg GmbH
10081,Landgasthof Deinert
10082,AWO Krankenhausbetriebsgesellschaft mbH
10083,WERTHIE Michael Werner GmbH
10084,Stadtwerke Lutherstadt Eisleben GmbH
10085,Autohaus Eichner e.K.
10086,Autohaus Schneider GmbH & Co. KG
10087,Nora Hungsberg
10088,Zimmermann
10089,Stadtwerke Hettstedt GmbH
10090,KW Am Südharz GmbH
10091,Hans-Jürgen Paasch
10092,Stadtwerke Sangerhausen GmbH
10093,A.Lemke Autohaus GmbH
10094,Marcel Hund
10095,Autohaus Lucks & Lucks GmbH & Co.KG
10096,Autohaus Schlesiger GmbH
10097,Heide Hof GmbH & Co.KG
10098,Christopher Martin
10099,Ines Pauer
10100,SoPro Soziale Projekte gGmbH
10101,Autohaus Ehrl GmbH
10102,Jens Von Gahlen
10103,Martin Ott
10104,Silke Voigt
10105,Sven  Pfeuffer
10106,TORSTEN GROßMANN
10107,Autohaus Böhme GmbH
10108,Wirth GmbH
10109,Mühlenhotel Halle-Leipzig; Saale Hotel GmbH
10110,Rene Keßler
10111,honig kult
10112,Emanuel-Philipp Kleine
10113,Ingo Seliger
10114,Marius Eichmann
10115,Sarah Schöne
10116,Mandy Ullrich
10117,Matthias Höpfner
10118,Jean Förste
10119,Autohaus Rudolph Leuna GmbH
10120,Stadtwerke Merseburg GmbH
10121,Fernwärme-Energiewerke Bad Dürrenberg GmbH
10122,Stadt Leuna
10123,Autohaus im Geiseltal GmbH
10124,Geiseltal Projekt und Grundstücksentwicklungs GmbH
10125,Jens Zeidler
10126,Simone Kind genannt Schönherr
10127,Geiseltal Solar GmbH & Co.KG
10128,Stadtwerke Bernburg GmbH
10129,Stadt Nienburg (Saale)
10130,Stadtwerke Aschersleben GmbH
10131,Autohaus Schmidt & Söhne Aschersleben GmbH & Co. KG
10132,DSTPA Photovoltaik Aschersleben
10133,Träger Autohaus GmbH
10134,Stadtwerke Schönebeck GmbH
10135,Otto Blötz GmbH & Co.KG
10136,Autocenter Gottschalk GmbH & Co. KG
10137,GWG Schönebeck
10138,Energie Mittelsachsen GmbH
10139,Stadtwerke Staßfurt GmbH
10140,Autohaus Schmidt & Söhne
10141,VKT Velten Kunststofftechnik GmbH
10142,Norbert Teger
10143,OptoCom GmbH
10144,Autohaus Nawrath OHG
10145,Hotel-Betriebgesellschaft Schloss Storkau mbH
10146,Markus Goltz Naturstein
10147,Steffi Knacke
10148,Hotel Fichtenbreite
10149,Stadtwerke Lutherstadt Wittenberg GmbH
10150,Elektro Beckhoff GmbH
10151,Autohaus Müller Wittenberg GmbHau
10152,Autohaus Wittenberg GmbH
10153,EDEKA Habedank e.K.
10154,Iris Behling
10155,Erwinshof PV GbR
10156,Autohaus Gottwald e.K.
10157,Autoreparatur Schöne
10158,EF Transporte & Brennstoffhandel GmbH
10159,Stadtwerke Steinburg GmbH
10160,Eskildsen GmbH & CO KG
10161,WES Verwaltung & Finanzen GmbH
10162,Moin Sonne GbR
10163,Sun Island Sonnenstudio / Einzelunternehmen
10164,Stadtwerke Heide GmbH
10165,HanseWerk AG
10166,Michael Härtel
10167,Gemeinde Eddelak
10168,Drees Ringert
10169,Veronika Röttger
10170,Sönke Flindt
10171,Benjamin Behrendt
10172,HBW Verwaltungs GmbH
10173,Wintershall Dea Deutschland AG
10174,Kanal33
10175,May & Olde GmbH
10176,B+W Fahrzeugtechnik GmbH&Co.KG
10177,ErholungsWerk Post Postbank Telekom e.V.
10178,Hotel Dorfkrug Büsum GmbH & Co. KG
10179,Bretterbude Büsum GmbH & Co. KG
10180,JuMa Handel und Projekt GmbH
10181,Flugplatz Heide Büsum GmbH
10182,Autohaus Albersdorf GmbH
10183,WULFF MED TEC GmbH
10184,Laue Festgarderoben
10185,Stefan Neeve
10186,e-werk Sachsenwald GmbH
10187,Objekt & Eigentum UG (haftungsbeschränkt) & Co. KG
10188,Gasthof Basedau
10189,Vereinigte Stadtwerke GmbH
10190,Andreas Jäger
10191,Famila-Warenhaus Lübeck GmbH & Co. KG
10192,Stadtwerke Geesthacht GmbH
10193,Herbert Wulf GmbH & Co. KG
10194,Michael Bibow
10195,Simeon Vichel
10196,Autohaus Siemers GmbH & Co.KG
10197,Jana Müller
10198,Fabian Lange
10199,Norbert Schulz
10200,Pipe & Lighter Center
10201,Gemeinde Brunstorf
10202,Tania Rose
10203,Hilmar Krause
10204,EDEKA Süllau
10205,Vladimir Makarov
10206,Ing.W. Riemer GmbH & CO KG
10207,Manuel Bergeisen
10208,Rene Kant
10209,KFZ-Meisterbetrieb Heinz Eckmann
10210,Stadtwerke Husum GmbH
10211,Albert Bauer GmbH
10212,Jan von Garrel
10213,Nils Horn
10214,Norbert  Gutekunst
10215,Sven Peters
10216,hagebaumarkt husum GmbH u. Co. KG
10217,Autohaus Karl Raudzus & Söhne GmbH & Co. KG
10218,Auto-Vertrieb Kielsburg GmbH
10219,Stadtwerke Nordfriesland GmbH
10220,S.A.T. Sonnen-& Alternativtechnik GmbH & Co. KG
10221,ecodots GmbH
10222,Ingo Krüger
10223,Aplas IT GmbH
10224,Sascha Schwarz
10225,Paula Tanase
10226,Hotel Kölfhamm
10227,54° Hotelbetriebsgesellschaft mbH
10228,Haus Tide  - Michaela Gläßer
10229,Jürgen Theo Reinhard Rüth
10230,Hotel Zweite Heimat GmbH
10231,Ladeplatz Knutzen
10232,Stadt Garding
10233,Northtec GmbH & Co.KG
10234,Siel59 Hotel & Restaurant Carsten Hansen KG
10235,Watt und Mehr -Zukunftsforum Pellworm e.V.
10236,Andre Pust
10237,Benjamin  Bock
10238,Bäckerei Lorenzen GmbH
10239,Quartier 25 Energy UG
10240,Gemeinde Oldenswort
10241,HEVERSTROM
10242,Gemeinde Viöl
10243,Ali-Reza Djassemi
10244,Raudzus & Bossen GmbH & Co. KG
10245,Jens Diedrich
10246,Leve Hansen
10247,Kehnappel Solar iGbR
10248,Max Zelger
10249,Arne Klindt
10250,Ralf  Gerdsen
10251,Ferienhaus Gmelinstraße 42
10252,Strom von Föhr Vertriebs-GmbH
10253,Energieversorgung Sylt GmbH
10254,Verwaltungsgesellschaft Alte Strandvogtei mbH
10255,Entwicklungsgesellschaft Sylt mbH
10256,Weißer Sylt GbR
10257,Autohaus Bartels GmbH
10258,Voltus GmbH
10259,Klindwort Blockheizkraftwerk GmbH & Co. KG
10260,Movie Star Betriebsgesellschaft Bad Schwartau mbH
10261,Sebastian Strohof
10262,Stadtwerke Eutin
10263,Cornelia Asmus
10264,Autohaus Ahrensbök GmbH
10265,The Cozy Hotel Timmendorfer Strand GmbH
10266,Atlantic Land Kajüten
10267,Uwe Dr. Armbrecht
10268,Lars Schenk
10269,Maik Ungethüm
10270,auto schneider gmbh
10271,Bayside Hotel
10272,Jörg Detlof
10273,Murat özden
10274,Otto Cobobes GmbH
10275,Gemeindeqwerke Malente AöR
10276,Edgar Mohr
10277,Famila-Handelsmarkt Neumünster GmbH & Co. KG
10278,Ostsee-Campingplatz Kagelbusch L. Gosch GmbH & Co.KG
10279,ancora Marina GmbH & Co. KG
10280,Jörg Storath e.K.
10281,VR Bank zwischen den Meeren eG
10282,Gemeinde Grömitz
10283,Tourismus-Service Grömitz
10284,Thomas Knop
10285,Mangels & Mau GmbH
10286,Ostseeheimat
10287,FKK-Camping Ostsee GmbH
10288,Heinrich Berg e.K.
10289,Stadtwerke Oldenburg in Holstein GmbH
10290,CLEVER A/S
10291,Riechey Freizeitanlagen GmbH & Co KG
10292,Peter F. Butenschön
10293,Krausen GmbH & Co. KG
10294,HVB GmbH & Co. KG
10295,Bretterbude GmbH & Co. KG
10296,Holiday Vital Resort GmbH & Co. KG
10297,Großenbrode Tourismus Service und Grundstücks GmbH
10298,Campingplatz Behnke
10299,Autohaus Herrmann Kröger GmbH
10300,Werner Ahlfeld (GmbH & Co.) KG
10301,Handwerkerhö?fe 3 GmbH & Co.KG
10302,Stadtwerke Wedel GmbH
10303,Karin Hnida
10304,Schlee GmbH
10305,Sven Harmstorf
10306,Stadtwerke Elmshorn
10307,Service-Zentrum Duitsmann GmbH
10308,RMP GmbH
10309,Pflegedienst Arguma
10310,Elektrohaus Zentrum GmbH
10311,Andreas Krause
10312,Autohaus Elmshorn GmbH & Co. KG
10313,Autohaus Tiedemann GmbH & Co. KGinfo@autohaus-tiedemann.de
10314,Stadtwerke Barmstedt Xtra GmbH
10315,Neo Valler
10316,Elektro Valler Elektroanlagen
10317,Elektro Valler
10318,KR Buchenhof Bioenergie GmbH & Co.KG
10319,Marvin Giordan
10320,Stadtwerke Südholstein GmbH
10321,Edeka Meyer's Frischemarkt Saarlandstrasse
10322,Hahn // Rechtsform
10323,Stadtwerke Uetersen GmbH
10324,Stadtwerke Quickborn GmbH
10325,Hermann Meyer KG
10326,KFZ-Reparaturen Oliver Klinck - öffentliche Ladesäule
10327,Sonektro GmbH
10328,Gerard Rouven Urban
10329,Fred Süllwold
10330,Stadtwerke Kiel AG
10331,Irmgard Falk
10332,Jürgen Weiß
10333,Amt Preetz-Land
10334,Strompool Probstei eG
10335,Katja Habermann
10336,Autohaus in Schönberg GmbH
10337,Haus Felsenburg
10338,Stadtwerke Schwentinental GmbH
10339,Vater Holding GmbH
10340,Ute Ackermann
10341,Gemeindewerke Heikendorf AöR
10342,Jan Obernauer
10343,Möbel Janz GmbH
10344,"Frank Görlitz, Einzelunternehmer"
10345,Autohaus Laboe GmbH
10346,Hotel & Restaurant Seeterrassen
10347,maro Werbetechnik
10348,Michael Holst
10349,Stadtwerke Plön Versorgungs GmbH
10350,Golfanlage Hohwacht GmbH & Co.KG
10351,Dieter Krengel
10352,Herbert Hansen
10353,MICHEL IT GmbH
10354,Mirko Platz
10355,Autostrom plus GmbH
10356,Blunk GmbH
10357,Benjamin Fricke
10358,Tina-Katharina Zymni
10359,Autohaus Rehder GmbH & Co. KG
10360,Versorgungsbetriebe Kronshagen GmbH
10361,Autohaus Kronshagen GmbH
10362,Dirk Raguse
10363,Florian Hübner
10364,Premium Mobile Kuntz GmbH
10365,Gerd Welz
10366,PV-Anlagen Rühe GbR
10367,Thomsen Hallenvermietung
10368,dc Zweite Immobilien GmbH
10369,Ronny Keppke
10370,Randolph Schröder GmbH
10371,SWN Stadtwerke Neumünster GmbH
10372,Robert Gibson
10373,Stadtwerke Eckernförde GmbH
10374,Stephan Franck
10375,Autohaus K.-H. Klauza GmbH & Co.KG
10376,Flow Carsharing GmbH
10377,Autohaus Fräter GmbH
10378,Nord-Ostsee Automobile SE & Co. KG
10379,Carlshöhe Eckernförde
10380,Alexander von Bargen
10381,Energiepark Schlei-Ostsee GmbH & Co KG
10382,Torsten Volle
10383,Panorama Hotel Aschberg GmbH
10384,"Amt Hüttener Berge, Gemeinde Ascheffel"
10385,Thomas Hohnecker
10386,Gärten von Meyer GmbH & Co. KG
10387,Ostseecampingplatz Familie Heide
10388,Hotelbetriebe Engel GmbH
10389,KNÖV-NetT (Breitband) GmbH & Co.KG
10390,Antik-Hof Bissee
10391,Stadtwerke Nortorf AöR
10392,Autohaus Ihle GmbH
10393,Amt Mittelholstein
10394,FWL Steuerberatungsgesellschaft Ohlerich & Partner
10395,Gemeindewerke Hohenwestedt GmbH
10396,Alte Kaffeewirtschaft Aukrug
10397,Rainer Gloe GmbH
10398,Gemeinde Gnutz - jPdöR
10399,Frederike Dose
10400,Kleintierklinik Wasbek GmbH & Co. KG
10401,Stadtwerke Rendsburg GmbH
10402,Schleswiger Stadtwerke GmbH
10403,MJM Werkzeug-Vertriebsgesellschaft mbH & Co. KG
10404,Bauzentrum Zerssen Rendsburg GmbH & Co. KG
10405,Eckard Reese
10406,Karsten Reckling
10407,Kedics GmbH & Co. KG
10408,Gemeinde Bokel - jPdöR
10409,André Giebel
10410,Nico Rogge
10411,Denker & Wulf AG
10412,Walter und Petra Beckendorf GbR
10413,Top-Kauf Butenschön
10414,Landgasthof Köhlbarg
10415,Heino Messerschmidt
10416,Liebherr-Electronics and Drives GmbH
10417,Kunzmann GbR
10418,Jürg Stalder
10419,Gustav Egger
10420,Maik Schniete
10421,Pension Tüxen
10422,FeWhg. Heimathafen Schlei
10423,Olpenitz Gastro GmbH
10424,Falk Schuppan
10425,Marco Schwebe
10426,Nicolaus Schmidt GmbH & Co. KG
10427,Strandmuschel 65
10428,"Gemeinde Süderbrarup, Gebietskörperschaft"
10429,Jochen Hinrichs
10430,Mike Hansen
10431,Janbeck*s FAIRhaus
10432,Autohaus Lorenzen GmbH
10433,Campingplatz Seehof
10434,Björn  Köpp
10435,Dirk Zillmer
10436,Eider-Treene-Sorge GmbH
10437,Jessen Verwaltung GmbH & Co. KG
10438,Johannes Nissen
10439,Autohaus Jordt Automobil Handelsgesellschaft mbH
10440,Autohaus Thomsen GmbH
10441,Michael Kniese
10442,Marko Hinrichsen
10443,Gemeinde Eggebek
10444,Gemeinde Jübek c/o Amt Arensharde
10445,Kirchengemeinde Haddeby
10446,Arne Lübcker
10447,Manuel Erdel
10448,Gemeinde Tarp
10449,Gemeinde Silberstedt
10450,Iris Kölln
10451,Zum goldenen Stern - Gaststätte
10452,Gemeinde Treia c/o Amt Arensharde
10453,Inge Thielhorn
10454,Pattburg Poetzsch GmbH & Co. KG
10455,Glück in Sicht Hospitality GmbH & Co. KG
10456,Oliver Radeck
10457,Betriebsholding Familie Jepsen eGbR
10458,Alexander  Jensen
10459,Nickel GbR
10460,"Gemeinde Großenwiehe über Amt Schafflund, Gebietskörperschaft"
10461,Lindenhof Habernis
10462,Ferienhof Gintoft (Einzelunternehmen)
10463,Dolleruper Freie Brandgilde VVaG
10464,Gemeinde Handewitt
10465,Garten 2000 + mehr GmbH & Co. KG
10466,Julian Rieger
10467,James Farm GmbH & Co. KG
10468,Gemeinde Schafflund über Amt Schafflund
10469,Stadtwerke Flensburg GmbH
10470,Claus Püschke
10471,Patrick Thomsen Photovoltaik
10472,Patrick Thomsen Photovoltaik Einzelunternehmen
10473,Gemeinde Jardelund
10474,Melanie Stuska
10475,IKT Regio Netzwerk GmbH & Co. KG
10476,Malermeister Betrieb
10477,Uwe Salchow Verwaltung GmbH Co.KG
10478,ASG Automobilservice GROTEWOHLT GmbH
10479,STADAC GmbH
10480,Energie und Wasser Wahlstedt/Bad Segeberg GmbH & Co.KG
10481,Herbst & Kost Computer OHG
10482,Holger Zager
10483,Michael Herbst
10484,Thorsten Kost
10485,Hendrik Mayer
10486,Holtz Marcus EK
10487,D. Frankenstein Solaranlage
10488,Dirk FrankensteinSolaranlage gbr
10489,Dr. Peter Steck
10490,Daniel Jahnke
10491,Michael Thoma
10492,Goldies
10493,Die Gemeinde Seth
10494,Connect@home GmbH
10495,id-netsolutions GmbH
10496,Ole Asmussen
10497,Tobias Fredrich
10498,Stadtwerke Lübeck Energie GmbH
10499,Höhne GmbH
10500,Städtische Betriebe Kaltenkirchen GmbH
10501,EDEKA Dirk Möller e. K.
10502,Wildpark Eekholt
10503,Oskar Heuchert GmbH & Co. KG
10504,GPS-WATCH GmbH
10505,Christoph Kirchmayer
10506,Schleswig-Holsteinische Landesforsten AöR
10507,"Thomas Thies, Autohaus"
10508,Moin Bio Backwaren GmbH
10509,Nutzwedel Resort KG
10510,Köhler Immobilien GmbH
10511,Peter Denk
10512,Ecolife GmbH
10513,Marc Lehmann
10514,Auto-Profi Kellinghusen R.Wendt GmbH&Co KG
10515,Gemeinde Hohenlockstedt
10516,Autohaus Stoldt GmbH
10517,"Elektro Langhans & Nagel, Inh. Harm Nagel"
10518,Andreas Westphal
10519,Christian Lipovsek
10520,Ronny Ihlenfeldt
10521,Martin Klein
10522,Maxxis International GmbH
10523,Vorbeck GmbH & CO KG
10524,He Yang
10525,Niels Ruge
10526,N+L Grundstücksgesellschaft mbH
10527,HALU
10528,Andreas Konaszewski
10529,Alexander Lagler
10530,Andreas Kück
10531,Gut Wulksfelde GmbH
10532,Umweltanalytik Kessel
10533,Björn Sommerfeld
10534,sb-electronics GmbH
10535,Stadtwerke Ahrensburg GmbH
10536,Acer Computer GmbH
10537,Jan Keil Arzt
10538,Klinik Manhagen Gmbh & Co. KG
10539,Jan Keil
10540,Mary Lyka Nehlsen
10541,VARO Energy Germany GmbH
10542,Lukas Trowski
10543,Norbert Rückert PV-Strom
10544,Autohaus Peter Beckmann GmbH & Co. KG
10545,Edeka Süllau Trittau
10546,Christian Parpart
10547,Alexander Blischke
10548,Alexander Otte
10549,Maiko Sackmann
10550,Lauritz Hamm
10551,Osteopathie Wolf
10552,Leutrim Mustafa
10553,Yannic Reimann
10554,Jenny AG
10555,"Bauernladen Dölger, Einzelperson"
10556,Maximilian Hatz
10557,Frank Schmalowsky
10558,PM 10. PROJEKTGESELLSCHAFT MBH & CO. KG
10559,PM Projekt Verwaltungs GmbH
10560,RBZ Eckener-Schule Flensburg AöR
10561,EV.-Luth. Diakonissenanstalt
10562,Kai Berghaus
10563,Witte Fachgroßhandel GmbH
10564,2wcom Systems GmbH
10565,Björn Scheppler
10566,Steffen Rieder
10567,Maik Andresen
10568,Landeshauptstadt Kiel - Eigenbetrieb Parken
10569,Atlantic Hotel Kiel
10570,Jörn Fitting
10571,Famila-Handelsmarkt Kiel GmbH & Co. KG
10572,Emil Frey Sportwagen GmbH
10573,KIWI Tower GmbH
10574,Andreas Pinnow
10575,World of Energy GmbH
10576,FZK Systemberatung GmbH
10577,Christian Nagel
10578,Alexander Münster e. K.
10579,Gemeinschaftssiedlung Alte Gärtnerei e.V.
10580,Wissenschaftspark Kiel GmbH
10581,Autohaus Hansa Nord GmbH
10582,Solify Mobility
10583,Nanke  Heesch
10584,Yigit GbR f. Immobilien GbR
10585,Schmerzklinik Kiel GmbH & Co KG
10586,Georg Bänsch
10587,Sebastian Brommann
10588,Broziat Vermietung und Verpachtung
10589,ML Immobilien und Beteiligungsgesellschaft mbh
10590,Autohaus Evers GmbH & Co. KG
10591,Haus- u. Wohnungsverwaltung Joachim Olschewski GmbH
10592,Autoreparaturmeile Lübeck GmbH
10593,Senger PZ GmbH
10594,Rechtsanwalt Claas Langbehn
10595,Susanne Graff
10596,V. Bülow & Lenz GmbH
10597,Betriebsgesellschaft Friederikenhof GmbH
10598,Lüdemann & Zankel AG
10599,United Capital Beteiligungsgesellschaft mbH
10600,Michael Rakete
10601,Tobias Kreuzpointner
10602,Sven Schulze
10603,brückner büro systeme gmbh
10604,NAVIMA Immobilienkonzepte GmbH & Co. KG
10605,Hans Voss Holzbau GmbH & Co. KG
10606,Peter Heuchert Grundstücksgesellschaft mbH
10607,Alexander Rieger
10608,Tierzuchtverwaltung Schleswig-Holstein eG
10609,Hotel Prisma Betriebs-und Management GmbH
10610,Gut Gemacht GmbH
10611,Hotel Wittorf NMS GmbH Co. KG
10612,Elektro Eberl
10613,Nortex Mode-Center Ohlhoff GmbH & Co. KG
10614,SWE Energie GmbH
10615,Hotel Am Kaisersaal Bachmann & Söhne GbR
10616,Radisson Blu Erfurt Hotel Kosmos Erfurt Betriebs GmbH
10617,Bormann Gleisbausicherung GmbH
10618,Glinicke Erfurt
10619,Glinicke Weimar
10620,Area Charge GmbH
10621,Autohaus Gitter e.Kfm.
10622,BSG Fiskus Erfurt e.V.
10623,Dieter Gold
10624,Flughafen Erfurt GmbH
10625,Tobias Klein
10626,physio4me
10627,Physio Aktiv UG
10628,Melanie Lange Physiotherapie
10629,x07907x - Media and IT-Consulting
10630,PAC-ISC
10631,Popp Fahrzeugbau GmbH
10632,Orschler Verwaltungsgesellschaft mbH
10633,Ladepark IBYKUS AG
10634,asola Technologies GmbH
10635,Frank Bollenbach
10636,Energieversorgung Gera GmbH
10637,RB Energietechnik GmbH
10638,Autohaus Poser GmbH & Co. KG
10639,Solar-Flemmig e.K.
10640,Stadtwerke Energie Jena-Pößneck GmbH
10641,job Jenaer Objektmanagement- und Betriebsgesellschaft mbH
10642,Frank Ulbricht
10643,Thomas  Pöschel
10644,Langenhan GmbH
10645,Jembo Motel & Freizeit GmbH&Co. KG
10646,Glinicke Jena
10647,Stadtwerke Suhl/Zella-Mehlis GmbH
10648,AHG GmbH
10649,Christoph Schmidt
10650,Ehrhardt AG - Suhl2024
10651,Alexander Fink
10652,Roland Kraemer
10653,König & Partner GmbH
10654,Energiegenossenschaft Ilmtal eG
10655,Stadtwerke Weimar Stadtversorgungs-GmbH
10656,IBU-tec advanced materials AG
10657,Katarina  Becker
10658,UllSolar GbR öffentliche Ladsäule
10659,Nico Adler
10660,Dr. Claudia Griese
10661,Stadtwerke Altenburg GmbH
10662,VR-Bank Altenburger Land eG
10663,Günter Baltrusch
10664,Natur-Energie Andre Fritzsche
10665,Auto Kühn GmbH
10666,Jens Ristok
10667,Stadtwerke Heilbad Heiligenstadt GmbH
10668,EW Eichsfeldgas GmbH
10669,Eichsfelder Autohaus GmbH
10670,Gastro Leinefelde GmbH
10671,Florian Simon e.K.
10672,GM & ST KNAUFT
10673,Carsystemservice Benjamin Hanft Einzelunternehmen
10674,Stadtwerke Leinefelde-Worbis GmbH
10675,MÄC-Fussel
10676,Baumgarten
10677,Paul Klaus Koch
10678,Autohaus Albertsmeyer GmbH & Co.KG
10679,Rene Rothensee
10680,ry-port GmbH
10681,Automobile Raimund Günther GmbH
10682,Autohaus Golombek GmbH
10683,Stadtwerke Gotha GmbH
10684,Henning Bruncke
10685,ALPHAR Recharge GmbH & Co. KG
10686,Stefan Ballin Elektromeister
10687,VR Bank Ihre Heimatbank eG
10688,Rainer Seyfarth GmbH&Co.Kg
10689,harvestlease GmbH
10690,Ohrdrufer Hausbau Schmidt & Schwaab GmbH
10691,RP Automobile GmbH
10692,Reinigungstechnik Robert Drescher
10693,Ralf Haase
10694,Frank Dorfmann
10695,Autohaus Lesser GmbH
10696,Steffen Mandla
10697,Bio-Seehotel Zeulenroda GmbH & Co. KG
10698,Carsten Rosenberger
10699,Hans-Jürgen Ackermann
10700,Julia Fabrowsky
10701,Silke Müller
10702,Armeeverkauf Liebold GmbH
10703,Z+W Auto-Service GmbH & Co. KG
10704,Autohaus Schlutter GmbH   Hyundai Vertragshändler
10705,Michael Illgen
10706,Energieversorgung Greiz GmbH
10707,VAG Vogtland Automobile Greiz GmbH & Co. KGVAG
10708,Raimondo Laubinger
10709,Fahrzeughaus Müller GmbH
10710,Bürger-Energie Grabfeld eG
10711,NECON Neue Energie-Concepte GmbH
